Gene,NDC,DSIPS,THO3B,THO3F
ENSG00000239106,0,0,0,0
ENSG00000133226,6301,4051,4281,4190
ENSG00000238986,8,2,3,1
ENSG00000169504,10459,9257,7783,7819
ENSG00000238482,2,0,3,0
ENSG00000020633,7,8,0,1
ENSG00000229162,0,1,0,1
ENSG00000261025,1,5,1,4
ENSG00000264371,0,2,0,0
ENSG00000233755,0,0,0,0
ENSG00000233419,0,0,0,0
ENSG00000231953,2,0,0,0
ENSG00000117614,2397,2158,2366,2208
ENSG00000117616,2001,2177,2211,1757
ENSG00000272432,13,20,16,12
ENSG00000261349,25,27,0,0
ENSG00000187010,29,39,1,3
ENSG00000224183,6,4,0,0
ENSG00000259984,6,3,0,2
ENSG00000183726,3560,3224,3721,3418
ENSG00000252515,11,15,7,11
ENSG00000238889,4,7,3,4
ENSG00000188672,43,89,105,56
ENSG00000238084,0,0,1,0
ENSG00000266468,0,0,0,0
ENSG00000204178,4077,3265,4416,4303
ENSG00000157978,357,216,272,145
ENSG00000225643,10,6,13,3
ENSG00000117643,1131,571,677,440
ENSG00000233478,21,13,9,6
ENSG00000162430,7763,6018,7301,5301
ENSG00000255054,0,0,0,0
ENSG00000228172,19,32,19,13
ENSG00000117640,2903,2377,3391,2697
ENSG00000223474,55,50,66,61
ENSG00000272478,0,4,0,0
ENSG00000127423,464,232,164,310
ENSG00000236528,6,5,0,3
ENSG00000182749,522,407,390,547
ENSG00000207302,0,1,2,3
ENSG00000117632,47480,36140,65275,57380
ENSG00000229786,20,18,22,27
ENSG00000223624,16,15,28,30
ENSG00000264021,0,0,2,0
ENSG00000266763,0,0,0,0
ENSG00000158006,406,486,558,520
ENSG00000207237,0,0,0,3
ENSG00000252190,0,0,0,1
ENSG00000252691,0,0,0,0
ENSG00000158008,406,129,305,297
ENSG00000158014,55,25,31,50
ENSG00000158022,0,0,0,1
ENSG00000265320,0,0,0,0
ENSG00000175087,2911,2001,2433,2512
ENSG00000197245,27,6,30,18
ENSG00000142684,123,118,115,108
ENSG00000236782,5,8,5,7
ENSG00000142675,164,125,115,150
ENSG00000188782,1,3,1,5
ENSG00000236155,2,2,3,2
ENSG00000130695,4976,3233,2657,3317
ENSG00000270733,18,7,6,7
ENSG00000142669,1743,1297,2425,1483
ENSG00000158062,1294,1432,2056,1212
ENSG00000169442,4,3,3,1
ENSG00000176092,35,29,59,31
ENSG00000225854,5,1,2,2
ENSG00000265143,0,0,0,0
ENSG00000176083,0,2,0,2
ENSG00000131914,38,60,15,52
ENSG00000117682,2364,1773,2408,2032
ENSG00000223583,12,11,11,23
ENSG00000225891,49,52,51,38
ENSG00000198830,3695,2368,2437,2007
ENSG00000224129,0,0,5,0
ENSG00000117676,1391,809,1053,1124
ENSG00000238705,0,0,0,0
ENSG00000243905,8,9,8,19
ENSG00000252802,0,0,0,0
ENSG00000229247,0,0,0,0
ENSG00000238316,0,0,0,0
ENSG00000235069,0,0,0,0
ENSG00000260063,112,91,79,98
ENSG00000117713,13933,10843,11274,12232
ENSG00000266138,9,19,10,10
ENSG00000060642,759,781,764,825
ENSG00000241188,0,1,6,0
ENSG00000204160,2300,1820,1952,2115
ENSG00000175793,30,17,8,28
ENSG00000226698,0,0,0,0
ENSG00000142751,1593,1406,1866,1450
ENSG00000198746,695,529,620,649
ENSG00000090273,2904,2017,2387,2001
ENSG00000131910,0,5,1,1
ENSG00000175707,30,14,23,23
ENSG00000172746,10,2,1,3
ENSG00000224064,0,1,0,0
ENSG00000225294,1,0,0,0
ENSG00000253368,259,202,270,261
ENSG00000158246,125,258,242,135
ENSG00000090020,685,522,519,485
ENSG00000229985,0,0,1,2
ENSG00000214973,2,0,1,1
ENSG00000225159,6,2,4,4
ENSG00000225990,2,1,0,0
ENSG00000224311,0,2,4,0
ENSG00000142784,4145,3804,5018,3553
ENSG00000252098,5,1,2,2
ENSG00000243659,19,11,17,4
ENSG00000186501,2067,1579,2064,1822
ENSG00000206888,3,6,1,0
ENSG00000241547,59,51,40,49
ENSG00000142765,62,115,184,73
ENSG00000142733,548,508,1061,663
ENSG00000142748,4,6,4,9
ENSG00000174950,8,20,12,1
ENSG00000231207,0,0,1,0
ENSG00000181773,124,117,113,81
ENSG00000158195,3159,2800,3918,2387
ENSG00000241169,9,9,3,4
ENSG00000237429,8,3,7,14
ENSG00000126705,3009,2765,4012,2698
ENSG00000000938,1,5,4,6
ENSG00000235912,23,24,11,11
ENSG00000233975,0,2,2,5
ENSG00000126709,520,511,863,365
ENSG00000225886,10,13,13,10
ENSG00000206767,0,0,0,0
ENSG00000226662,0,0,0,0
ENSG00000207095,0,0,0,0
ENSG00000009780,1130,1093,1258,944
ENSG00000231344,3,4,8,12
ENSG00000230833,18,16,29,7
ENSG00000117758,4517,4320,5545,5751
ENSG00000269971,22,28,14,24
ENSG00000270031,6,4,5,4
ENSG00000223062,2,1,1,2
ENSG00000117751,3506,2797,3523,3055
ENSG00000252947,43,52,45,49
ENSG00000268552,0,0,0,0
ENSG00000130775,347,248,362,336
ENSG00000117748,2797,1743,1944,2294
ENSG00000130768,21,20,48,14
ENSG00000227050,2,0,0,0
ENSG00000158156,161,83,158,61
ENSG00000158161,3545,2463,3008,2758
ENSG00000238231,11,11,6,15
ENSG00000240750,7,10,5,8
ENSG00000228589,3,6,0,4
ENSG00000228943,0,0,0,0
ENSG00000214812,1,0,1,0
ENSG00000253005,0,1,0,0
ENSG00000252429,0,0,0,0
ENSG00000169403,4,13,3,8
ENSG00000126698,3134,2608,3341,2998
ENSG00000215902,1,4,7,3
ENSG00000269804,0,0,0,0
ENSG00000130770,2736,2079,2932,2250
ENSG00000270605,126,136,79,79
ENSG00000271398,5,9,2,2
ENSG00000130766,2291,1963,1472,1612
ENSG00000130772,602,324,663,607
ENSG00000204138,4787,3689,4583,4099
ENSG00000206779,2,1,11,12
ENSG00000229820,10,3,14,18
ENSG00000221216,7,12,2,4
ENSG00000180198,2986,2011,1623,2021
ENSG00000242125,6668,8926,8283,7057
ENSG00000200087,4431,4907,5192,4783
ENSG00000238821,3,0,2,1
ENSG00000231468,14,7,15,16
ENSG00000180098,1809,1576,2089,2135
ENSG00000197989,1533,1132,1083,1180
ENSG00000221539,36,31,29,34
ENSG00000120656,987,896,885,911
ENSG00000188060,134,95,77,93
ENSG00000229388,17,29,24,28
ENSG00000270103,943,872,737,951
ENSG00000162419,2648,1795,2175,2015
ENSG00000252777,0,0,0,0
ENSG00000198492,5709,4184,4808,5077
ENSG00000116329,16,3,1,3
ENSG00000226852,18,1,4,9
ENSG00000233427,0,1,0,0
ENSG00000199756,0,0,0,0
ENSG00000159023,11332,10306,14974,14452
ENSG00000225616,3,1,0,1
ENSG00000206704,1,0,0,0
ENSG00000253304,21,33,63,16
ENSG00000225750,17,19,9,14
ENSG00000116350,7783,5978,8051,6851
ENSG00000227637,21,15,19,13
ENSG00000116353,1138,830,1375,1028
ENSG00000237934,27,12,12,13
ENSG00000060656,2811,2055,3637,1893
ENSG00000221550,0,5,0,0
ENSG00000230523,12,6,10,5
ENSG00000266678,0,0,0,0
ENSG00000225011,0,0,0,0
ENSG00000221126,0,0,0,0
ENSG00000228176,2,0,1,0
ENSG00000222787,0,0,0,0
ENSG00000270927,0,0,0,0
ENSG00000233399,2,2,0,0
ENSG00000233372,0,2,0,0
ENSG00000231251,0,0,0,0
ENSG00000236335,0,1,0,1
ENSG00000231949,0,0,0,0
ENSG00000162510,38,41,32,32
ENSG00000186056,68,72,81,73
ENSG00000162511,7,5,12,10
ENSG00000264773,0,0,0,0
ENSG00000229607,1,1,0,1
ENSG00000223382,19,12,12,15
ENSG00000222784,1,6,4,3
ENSG00000235143,5,5,1,2
ENSG00000162512,11910,13745,21539,18740
ENSG00000134644,17118,13051,15735,14447
ENSG00000200154,0,0,0,0
ENSG00000202107,0,0,0,0
ENSG00000200181,11,8,5,5
ENSG00000237329,26,31,32,25
ENSG00000232768,11,15,13,8
ENSG00000215900,2,3,2,0
ENSG00000225142,2,0,1,0
ENSG00000084628,5478,3909,5555,5066
ENSG00000060688,4625,3146,3447,3477
ENSG00000229447,90,71,37,38
ENSG00000121766,2953,2423,2794,2829
ENSG00000229044,3,2,5,3
ENSG00000121769,1114,716,1541,1418
ENSG00000168528,2970,1893,1840,1207
ENSG00000268950,6,6,6,1
ENSG00000215899,7,15,6,8
ENSG00000206981,1,1,1,2
ENSG00000228682,0,1,0,0
ENSG00000223907,0,0,0,0
ENSG00000229167,2,2,0,0
ENSG00000142910,1,5,7,4
ENSG00000121764,42,48,46,38
ENSG00000162517,3034,3324,3942,3255
ENSG00000235790,21,14,19,22
ENSG00000264078,2,3,5,6
ENSG00000084636,728,144,318,332
ENSG00000121753,18558,8261,12056,8894
ENSG00000266580,3,0,1,1
ENSG00000254545,3,1,1,2
ENSG00000134668,9,66,17,26
ENSG00000203620,0,0,0,0
ENSG00000269967,10,13,18,6
ENSG00000184007,8853,8423,9446,8305
ENSG00000212673,68,54,52,51
ENSG00000228634,24,20,20,15
ENSG00000121774,12343,8364,10266,9751
ENSG00000203325,23,31,26,23
ENSG00000121775,1237,779,998,941
ENSG00000266203,6,0,2,5
ENSG00000025800,10044,7885,9010,8854
ENSG00000250135,0,0,0,0
ENSG00000084652,6677,5416,7085,5843
ENSG00000160050,1340,1093,1680,1252
ENSG00000224066,54,49,59,49
ENSG00000160051,570,737,778,599
ENSG00000222046,273,254,314,218
ENSG00000160055,740,692,1050,758
ENSG00000084623,8493,7237,8466,7482
ENSG00000220785,408,426,363,363
ENSG00000183615,45,41,39,29
ENSG00000182866,9,13,3,0
ENSG00000252450,0,0,0,0
ENSG00000116478,4986,3486,3352,4039
ENSG00000175130,31232,23955,35674,27380
ENSG00000233775,5,8,5,6
ENSG00000162526,46,59,45,26
ENSG00000225828,434,559,486,468
ENSG00000160058,9390,9584,12162,11353
ENSG00000224333,3,11,16,1
ENSG00000270850,1,5,0,2
ENSG00000229259,3,1,4,2
ENSG00000263529,6,8,3,5
ENSG00000254553,1,1,3,0
ENSG00000273274,1275,1145,1630,1241
ENSG00000160062,1302,1183,1286,1143
ENSG00000176261,709,609,701,721
ENSG00000200591,8,3,3,3
ENSG00000162521,16734,11074,13073,12357
ENSG00000162520,37,46,100,26
ENSG00000224409,4,5,3,0
ENSG00000162522,2723,1351,2592,1522
ENSG00000134684,5298,4422,4609,4205
ENSG00000116497,4201,2963,3690,3168
ENSG00000160097,1255,1240,1969,1526
ENSG00000121905,982,146,244,358
ENSG00000121900,181,68,79,116
ENSG00000221423,0,0,1,0
ENSG00000116514,2048,1466,1975,1622
ENSG00000267885,1,0,2,4
ENSG00000217644,0,0,0,0
ENSG00000239670,1,1,0,0
ENSG00000236065,19,23,17,16
ENSG00000004455,3210,1970,2356,2122
ENSG00000142920,811,490,842,637
ENSG00000116525,1210,765,935,915
ENSG00000160094,2717,1625,2054,1787
ENSG00000270115,42,29,24,27
ENSG00000256142,0,0,0,0
ENSG00000184389,15,1,8,3
ENSG00000225313,92,95,84,100
ENSG00000134686,12882,9490,9659,8622
ENSG00000266239,14,23,11,19
ENSG00000222112,38,18,21,25
ENSG00000233246,48,20,23,33
ENSG00000221225,0,0,0,0
ENSG00000234512,1,0,0,1
ENSG00000121903,894,898,1131,738
ENSG00000235907,5,8,9,5
ENSG00000121904,789,993,389,383
ENSG00000227000,7,1,2,2
ENSG00000176256,4,6,2,0
ENSG00000231163,2,8,1,8
ENSG00000201148,0,0,0,0
ENSG00000142698,14,42,16,14
ENSG00000221053,0,0,0,0
ENSG00000270241,0,0,0,0
ENSG00000207941,0,0,0,0
ENSG00000163866,1219,1005,1302,1213
ENSG00000189280,5,7,6,4
ENSG00000189433,6,3,2,5
ENSG00000255811,1,1,1,5
ENSG00000216162,0,0,0,1
ENSG00000188910,16,25,6,8
ENSG00000187513,22,8,15,7
ENSG00000230163,54,51,58,42
ENSG00000116544,742,329,379,342
ENSG00000252728,0,0,0,0
ENSG00000241014,115,82,169,89
ENSG00000271741,0,0,0,0
ENSG00000243749,1,0,0,0
ENSG00000163867,866,889,869,844
ENSG00000233940,0,1,0,0
ENSG00000197056,2878,2091,2244,2163
ENSG00000228348,5,9,5,6
ENSG00000116560,16581,9202,9779,11924
ENSG00000201868,0,0,0,0
ENSG00000263591,0,1,1,0
ENSG00000146463,11980,8725,11950,9713
ENSG00000240374,38,29,43,45
ENSG00000201542,1,0,1,3
ENSG00000229994,46,27,26,25
ENSG00000227409,7,8,12,7
ENSG00000202129,3,1,0,5
ENSG00000142687,5342,5340,8027,5577
ENSG00000236274,2,15,6,1
ENSG00000020129,3588,1996,3606,3040
ENSG00000239636,36,23,24,38
ENSG00000116819,162,118,115,124
ENSG00000126067,4375,3237,3496,3555
ENSG00000239859,0,0,0,0
ENSG00000142686,1928,401,822,856
ENSG00000092853,2013,1198,759,1334
ENSG00000232335,4,0,0,3
ENSG00000134698,6174,3569,5013,5958
ENSG00000092847,19830,13204,13955,14954
ENSG00000271164,0,3,0,0
ENSG00000271914,75,78,39,43
ENSG00000126070,7266,4043,4365,4416
ENSG00000271554,10,13,9,14
ENSG00000232862,13,14,20,20
ENSG00000092850,1028,885,1704,1009
ENSG00000116863,1913,1663,2404,1806
ENSG00000171812,97,67,138,65
ENSG00000054116,2244,1600,2436,1899
ENSG00000116871,8007,6992,9343,8682
ENSG00000264592,0,0,1,0
ENSG00000054118,13763,9379,13164,11980
ENSG00000231849,0,8,2,3
ENSG00000214193,1622,1243,2172,1522
ENSG00000142694,157,128,178,113
ENSG00000116883,504,450,579,367
ENSG00000196182,4026,3529,3343,3720
ENSG00000181817,480,343,410,283
ENSG00000222821,0,2,0,0
ENSG00000116885,610,652,935,678
ENSG00000201448,11,23,28,21
ENSG00000116898,1721,1429,1494,1427
ENSG00000119535,27,25,28,27
ENSG00000230214,0,0,0,0
ENSG00000234481,1,0,0,0
ENSG00000163873,6942,3740,1160,9161
ENSG00000264698,0,0,0,0
ENSG00000207328,0,0,0,0
ENSG00000223944,0,0,0,0
ENSG00000252368,0,0,0,0
ENSG00000230451,0,1,0,0
ENSG00000233621,51,38,47,89
ENSG00000163874,218,215,162,210
ENSG00000163875,4692,3853,4766,5035
ENSG00000263675,26,6,5,13
ENSG00000163877,1346,1280,1400,1365
ENSG00000232273,8,13,8,9
ENSG00000237749,7,10,10,15
ENSG00000163879,2938,3547,5448,3292
ENSG00000134697,3239,2404,3070,2602
ENSG00000169218,711,1569,7588,1281
ENSG00000116922,1184,1109,1263,1123
ENSG00000134690,3971,3186,2032,3039
ENSG00000183317,1291,607,916,685
ENSG00000200421,0,0,0,0
ENSG00000238871,1,1,4,1
ENSG00000214141,5,0,4,1
ENSG00000227416,0,3,1,0
ENSG00000185090,1271,976,1798,1585
ENSG00000233728,0,0,0,0
ENSG00000196449,875,734,771,731
ENSG00000197982,1293,1155,1899,1164
ENSG00000188786,1669,1210,1236,1210
ENSG00000230610,0,0,2,0
ENSG00000235673,2,3,4,2
ENSG00000230955,0,0,0,0
ENSG00000204084,2127,1754,1989,1934
ENSG00000252448,0,3,1,1
ENSG00000222282,2,2,4,0
ENSG00000183431,5791,4600,4872,5028
ENSG00000212541,2,8,5,5
ENSG00000183386,567,536,517,365
ENSG00000183520,1911,1500,1609,1551
ENSG00000185668,366,477,217,335
ENSG00000224592,44,104,28,49
ENSG00000223589,3,11,1,6
ENSG00000265596,5,2,2,0
ENSG00000237290,41,31,23,42
ENSG00000200796,0,0,0,0
ENSG00000238063,9,1,1,0
ENSG00000215895,0,2,2,2
ENSG00000116954,974,657,876,667
ENSG00000228436,35,45,35,33
ENSG00000214114,444,388,309,365
ENSG00000131233,8,2,3,2
ENSG00000158315,22,25,34,51
ENSG00000199963,0,0,2,1
ENSG00000207466,0,1,0,0
ENSG00000235549,0,0,0,0
ENSG00000174574,4895,4734,5504,5159
ENSG00000168653,5502,3023,4225,4037
ENSG00000127603,28426,20807,31299,26458
ENSG00000206654,6,1,3,1
ENSG00000222378,8,2,7,6
ENSG00000270040,1,3,1,3
ENSG00000226438,14,5,20,7
ENSG00000217897,13,6,16,6
ENSG00000255103,1984,1637,1436,1833
ENSG00000183682,10,9,14,24
ENSG00000237624,2,1,0,0
ENSG00000182109,155,62,341,303
ENSG00000243970,46,28,124,105
ENSG00000090621,5397,4180,4447,4147
ENSG00000228060,67,56,44,48
ENSG00000201457,24,21,13,11
ENSG00000163909,46,109,57,119
ENSG00000225903,1,0,0,0
ENSG00000116981,35,9,6,3
ENSG00000116983,4828,3558,5213,4465
ENSG00000084072,2294,1742,2214,2162
ENSG00000225333,4,2,2,0
ENSG00000252413,0,0,0,0
ENSG00000116985,185,106,108,173
ENSG00000198754,5,3,0,4
ENSG00000261798,1,1,2,0
ENSG00000229213,0,0,0,0
ENSG00000043514,2082,1443,2077,1707
ENSG00000202222,17,9,7,11
ENSG00000116990,3461,2394,2489,2325
ENSG00000236546,47,53,53,53
ENSG00000207356,0,0,1,0
ENSG00000168389,1283,711,550,694
ENSG00000228477,17,12,3,9
ENSG00000131236,7771,7001,8446,8006
ENSG00000131238,4307,3613,4056,3068
ENSG00000226745,2,3,1,0
ENSG00000117000,8628,5911,7698,6904
ENSG00000207508,3,3,0,3
ENSG00000188800,5,1,5,4
ENSG00000259943,1117,938,953,1072
ENSG00000084073,1349,1155,1424,1239
ENSG00000231296,6,6,8,11
ENSG00000049089,1003,921,2050,769
ENSG00000227311,1,1,2,1
ENSG00000084070,3532,3077,3828,3927
ENSG00000213172,0,0,0,0
ENSG00000187801,1310,590,879,829
ENSG00000260920,838,414,547,531
ENSG00000187815,685,401,544,488
ENSG00000238287,19,12,21,14
ENSG00000164002,573,254,385,415
ENSG00000227278,0,0,0,0
ENSG00000238186,33,33,32,34
ENSG00000117010,349,314,310,342
ENSG00000236505,2,3,3,3
ENSG00000233910,4,0,0,1
ENSG00000117016,13148,11404,14291,12874
ENSG00000237899,4,6,3,0
ENSG00000272145,285,255,208,269
ENSG00000066136,2875,2112,2695,2505
ENSG00000198974,1,3,5,2
ENSG00000207962,8,12,6,0
ENSG00000117013,117,41,159,29
ENSG00000264582,0,0,3,0
ENSG00000179862,154,156,196,122
ENSG00000229528,0,2,0,0
ENSG00000228940,0,0,0,0
ENSG00000233118,0,0,0,0
ENSG00000171793,4112,1994,2174,2870
ENSG00000171790,288,166,145,141
ENSG00000010803,3487,2917,2940,3020
ENSG00000215893,2,7,2,10
ENSG00000235358,5,8,5,4
ENSG00000213987,0,0,0,0
ENSG00000204060,902,148,193,219
ENSG00000229901,23,5,4,7
ENSG00000252563,0,0,0,0
ENSG00000127129,53,2,17,6
ENSG00000127124,668,532,634,755
ENSG00000230881,7,0,1,1
ENSG00000230638,9,9,9,5
ENSG00000264896,0,0,0,1
ENSG00000227538,1,0,1,0
ENSG00000228776,0,0,0,0
ENSG00000044012,0,0,0,0
ENSG00000197273,1,0,0,0
ENSG00000198815,6735,4515,5449,5521
ENSG00000227527,17,27,14,13
ENSG00000177181,2118,919,1444,1788
ENSG00000235002,5,4,4,2
ENSG00000066185,47,66,105,48
ENSG00000127125,905,848,1137,882
ENSG00000186409,547,652,1154,560
ENSG00000230116,3,3,4,2
ENSG00000236876,0,0,0,2
ENSG00000200254,1,0,1,0
ENSG00000236180,3,3,8,3
ENSG00000171960,1212,832,760,929
ENSG00000234917,81,63,50,84
ENSG00000065978,18386,13887,12578,13102
ENSG00000164007,87,61,436,85
ENSG00000117385,3222,3401,3772,3076
ENSG00000164008,865,821,1023,890
ENSG00000228452,201,128,171,169
ENSG00000177868,1985,1954,2358,2093
ENSG00000164010,257,188,284,245
ENSG00000228192,24,25,20,12
ENSG00000164011,694,583,560,588
ENSG00000233708,9,18,42,26
ENSG00000237090,2,8,7,3
ENSG00000225099,7,5,6,3
ENSG00000117394,5892,5499,5247,4580
ENSG00000227533,102,193,123,103
ENSG00000207256,0,0,0,0
ENSG00000252803,0,0,0,0
ENSG00000186973,28,65,117,29
ENSG00000117395,1506,1118,1727,1314
ENSG00000243710,57,103,246,73
ENSG00000199240,0,1,0,0
ENSG00000179178,8,5,3,2
ENSG00000253313,2,1,0,0
ENSG00000066056,45,25,44,31
ENSG00000117400,13,11,10,8
ENSG00000234694,17,19,11,36
ENSG00000117399,8151,4294,3030,4452
ENSG00000066322,720,634,696,771
ENSG00000159479,1187,1197,1319,1379
ENSG00000229431,33,65,38,24
ENSG00000198198,3814,3418,3665,3201
ENSG00000229372,9,5,7,1
ENSG00000178922,241,157,218,219
ENSG00000229348,11,12,9,7
ENSG00000142949,27523,21502,30256,26255
ENSG00000066135,6386,4465,6017,5849
ENSG00000236200,80,98,67,88
ENSG00000126091,1943,1615,2155,1852
ENSG00000229444,7,15,11,4
ENSG00000252201,0,2,1,1
ENSG00000233674,1,3,9,2
ENSG00000224751,14,7,9,10
ENSG00000117407,42,18,39,26
ENSG00000237950,33,37,15,27
ENSG00000117408,2768,2281,3353,3093
ENSG00000132768,1178,796,983,829
ENSG00000117410,3482,2728,3882,3426
ENSG00000117411,7582,4483,6047,5291
ENSG00000159214,591,356,886,395
ENSG00000196517,874,412,587,417
ENSG00000230615,25,14,36,22
ENSG00000227163,0,1,0,1
ENSG00000271647,0,0,0,0
ENSG00000239560,6,2,8,3
ENSG00000171872,1,4,1,0
ENSG00000233514,5,1,7,4
ENSG00000239275,0,0,0,0
ENSG00000226804,2,1,0,0
ENSG00000200171,0,0,0,0
ENSG00000238037,1,1,0,0
ENSG00000227994,0,0,0,0
ENSG00000271329,0,0,0,1
ENSG00000178028,2234,1798,2391,2384
ENSG00000117419,4263,2828,4002,3566
ENSG00000233602,49,25,40,47
ENSG00000252146,2,0,0,0
ENSG00000199385,0,0,0,0
ENSG00000187147,4249,2215,2740,3478
ENSG00000263381,0,0,0,0
ENSG00000126106,464,349,629,447
ENSG00000198520,344,436,631,387
ENSG00000199377,3,8,8,8
ENSG00000200169,32,36,29,31
ENSG00000142945,7158,4659,3203,4670
ENSG00000225721,41,29,9,27
ENSG00000142937,40399,29774,28994,31300
ENSG00000264294,0,0,0,0
ENSG00000200913,140,84,90,83
ENSG00000202031,31,25,25,25
ENSG00000207421,0,0,0,0
ENSG00000234093,25,33,17,16
ENSG00000142959,30,37,32,31
ENSG00000173846,1868,1849,2544,2186
ENSG00000188396,65,67,63,82
ENSG00000222009,249,262,340,348
ENSG00000117425,433,316,315,460
ENSG00000202444,0,0,0,0
ENSG00000226499,6,1,0,3
ENSG00000070785,1712,907,1280,1361
ENSG00000266294,1,0,0,0
ENSG00000253039,1,0,0,0
ENSG00000229815,10,6,4,1
ENSG00000232369,1,2,1,5
ENSG00000268949,4,13,2,9
ENSG00000126107,2819,2157,2971,2583
ENSG00000126088,2210,1906,2771,2191
ENSG00000162415,2587,1602,3057,3303
ENSG00000264650,0,0,0,0
ENSG00000234315,8,1,0,4
ENSG00000221707,0,0,0,0
ENSG00000186603,98,35,31,59
ENSG00000132781,1645,892,1189,1086
ENSG00000132773,900,573,540,699
ENSG00000070759,228,217,132,211
ENSG00000238945,0,0,0,0
ENSG00000236872,4,0,1,0
ENSG00000236624,121,275,121,108
ENSG00000132763,779,633,577,468
ENSG00000117450,9393,5483,7658,5570
ENSG00000234379,0,0,3,1
ENSG00000117448,7209,5552,6130,5516
ENSG00000132780,13492,7234,7817,10614
ENSG00000159588,219,256,184,137
ENSG00000159592,6456,6072,7207,6010
ENSG00000225447,45,25,26,22
ENSG00000234329,76,88,91,64
ENSG00000159596,1295,1047,951,1095
ENSG00000197429,1236,1054,1396,1183
ENSG00000230896,135,120,134,102
ENSG00000236111,3,3,0,2
ENSG00000086015,6950,4300,6607,5662
ENSG00000232467,7,5,3,1
ENSG00000117461,10271,10363,12431,12575
ENSG00000226957,30,20,39,24
ENSG00000233114,13,10,4,9
ENSG00000227857,6,13,14,11
ENSG00000117472,101,44,59,73
ENSG00000250719,0,0,0,1
ENSG00000085998,4970,4564,7158,4791
ENSG00000171357,64,46,62,33
ENSG00000085999,1445,831,484,808
ENSG00000132128,6080,4753,5835,5249
ENSG00000173660,3584,2567,2538,2554
ENSG00000117481,1511,1039,1318,1314
ENSG00000225779,8,4,1,3
ENSG00000117480,1038,400,656,528
ENSG00000232022,16,11,3,1
ENSG00000224863,1,6,1,0
ENSG00000225667,0,5,1,2
ENSG00000197587,0,280,4,2
ENSG00000269956,35,48,30,26
ENSG00000162456,18,16,25,25
ENSG00000079277,811,625,880,724
ENSG00000142961,193,133,204,150
ENSG00000123472,4615,4347,4892,4477
ENSG00000159658,3708,3422,4189,3082
ENSG00000233647,14,11,5,8
ENSG00000186118,6,19,31,13
ENSG00000228237,18,9,13,13
ENSG00000236476,0,0,0,0
ENSG00000142973,0,5,29,2
ENSG00000154198,0,0,0,1
ENSG00000238145,1,0,0,0
ENSG00000187048,0,1,0,0
ENSG00000186377,104,27,31,39
ENSG00000259832,0,0,0,0
ENSG00000261196,0,1,0,0
ENSG00000261593,0,0,0,0
ENSG00000261290,0,0,0,0
ENSG00000186160,0,2,0,2
ENSG00000225154,1,0,1,0
ENSG00000225506,0,3,1,0
ENSG00000162365,2,2,4,0
ENSG00000225514,0,0,0,0
ENSG00000224805,1,5,6,3
ENSG00000162366,0,0,0,0
ENSG00000162367,9,101,2,1
ENSG00000226252,1,7,0,0
ENSG00000123473,2992,2229,1641,2090
ENSG00000162368,5014,4343,5001,4495
ENSG00000225762,26,20,12,24
ENSG00000186790,4,6,9,8
ENSG00000237424,19,20,5,21
ENSG00000186564,7,10,7,16
ENSG00000271355,0,2,0,0
ENSG00000229554,0,1,0,0
ENSG00000221346,0,0,0,0
ENSG00000227883,0,0,0,0
ENSG00000221447,0,0,0,0
ENSG00000227947,0,0,0,4
ENSG00000269113,52,84,185,15
ENSG00000223814,0,0,0,0
ENSG00000273395,0,0,0,0
ENSG00000225028,2,5,8,3
ENSG00000226133,0,0,0,0
ENSG00000231413,0,0,0,0
ENSG00000237180,2,0,0,0
ENSG00000242267,3,13,10,5
ENSG00000269709,0,1,0,0
ENSG00000223720,0,0,0,0
ENSG00000117834,6,31,14,16
ENSG00000272491,1,6,1,1
ENSG00000132122,619,1008,1200,1099
ENSG00000224986,8,22,7,13
ENSG00000206700,0,0,0,0
ENSG00000235105,11,7,9,8
ENSG00000223175,0,0,1,0
ENSG00000232514,0,0,0,0
ENSG00000186094,79,45,115,85
ENSG00000162373,1234,727,1047,1178
ENSG00000229846,0,0,3,0
ENSG00000239144,0,0,0,0
ENSG00000230114,0,0,0,0
ENSG00000225623,1,3,0,0
ENSG00000237478,1,0,2,0
ENSG00000215887,1,2,0,3
ENSG00000221746,0,0,0,0
ENSG00000227839,0,5,1,8
ENSG00000233595,0,0,0,0
ENSG00000162374,8687,6827,9544,12786
ENSG00000230828,19,5,25,20
ENSG00000237337,17,10,7,12
ENSG00000233407,5,1,0,7
